Date,Infosys,Wipro,HCL Tech,Tech Mahindra,HDFC Bank,ICICI Bank,Axis Bank,Kotak Bank,SBI,Reliance,ONGC,Power Grid,NTPC,Adani Green,HUL,ITC,Nestle,Britannia,Sun Pharma,Dr Reddy,Cipla,Maruti,Bajaj Auto,Tata Steel,JSW Steel,Bharti Airtel,L&T,Ultratech
2021-01-18,654.2681884765625,3073.181884765625,563.08935546875,3329.888671875,765.0677490234375,979.1546630859376,784.1680908203125,702.3779907226562,2145.07177734375,515.6560668945312,1130.5596923828125,164.1231231689453,362.65032958984375,367.8532104492188,1255.5709228515625,7505.18994140625,833.4530029296875,78.86266326904297,69.54649353027344,83.56128692626953,895.44482421875,266.8833312988281,548.6283569335938,56.2349739074707,2794.278564453125,837.8763427734375,5240.51318359375,198.9071502685547
2021-01-19,665.9693603515625,3139.798095703125,568.221923828125,3323.796875,784.820556640625,986.2869873046876,786.0454711914062,712.2050170898438,2173.165283203125,528.5196533203125,1134.5234375,163.45094299316406,374.2937927246094,375.8298645019531,1287.3349609375,7593.31787109375,839.314697265625,80.56037902832031,70.58987426757812,85.22611236572266,910.0908813476562,270.6448059082031,562.8759765625,57.44959259033203,2828.060302734375,833.0499877929688,5341.8017578125,198.30799865722656
2021-01-20,672.940185546875,3142.341796875,571.9154052734375,3315.536376953125,794.6970825195312,984.6880493164062,798.3493041992188,706.593017578125,2166.544677734375,532.9203491210938,1154.1693115234375,162.55471801757812,379.5001831054688,375.1527099609375,1299.3638916015625,7806.4267578125,835.844970703125,79.46900177001953,71.12954711914062,83.7320327758789,927.3773803710938,274.2249450683594,561.13037109375,58.21294403076172,2869.778564453125,855.6704711914062,5397.26171875,205.0834045410156
2021-01-21,673.0398559570312,3193.5224609375,557.7169799804688,3351.070556640625,775.5643920898438,979.174072265625,796.7850341796875,698.4473266601562,2177.303955078125,534.5645141601562,1154.384765625,159.60458374023438,372.3058776855469,370.01416015625,1288.697509765625,7741.0615234375,837.49951171875,77.69044494628906,68.14334106445312,83.3051528930664,947.5524291992188,267.245849609375,549.9965209960938,56.2349739074707,2839.465576171875,843.2901000976562,5393.71044921875,205.4751892089844
2021-01-22,641.8201904296875,3526.56005859375,553.3999633789062,3330.026611328125,771.3180541992188,976.2088012695312,790.7688598632812,683.647705078125,2215.6513671875,516.28466796875,1155.3759765625,157.364013671875,355.36138916015625,364.0790100097656,1280.0517578125,7714.32080078125,831.510009765625,76.03314208984375,66.74018096923828,82.89962005615234,925.0755615234376,257.13970947265625,542.7310791015625,54.57331848144531,2864.834716796875,823.271728515625,5385.29443359375,205.45208740234372
2021-01-25,655.662353515625,3595.073486328125,557.141357421875,3335.1494140625,798.5140991210938,985.0272216796876,760.0463256835938,692.7879028320312,2206.685302734375,520.395263671875,1141.8043212890625,155.19810485839844,362.03509521484375,357.3869323730469,1279.300048828125,7649.77001953125,823.26806640625,75.34599304199219,65.7327651977539,81.1921157836914,876.0596313476562,254.64720153808597,553.2988891601562,54.990840911865234,2854.60009765625,815.885498046875,5223.38818359375,201.98745727539065
2021-01-27,629.4717407226562,3575.58447265625,547.5958862304688,3332.565185546875,803.9533081054688,951.4784545898438,766.4634399414062,667.5692749023438,2199.05224609375,505.21038818359375,1121.0382080078125,157.32666015625,356.1659851074219,351.4716796875,1277.9373779296875,7543.76708984375,829.0755615234375,73.8099594116211,64.54548645019531,82.10989379882812,855.2977294921875,249.8433837890625,537.635986328125,52.802005767822266,2828.3642578125,836.9109497070312,5258.85400390625,206.23741149902344
2021-01-28,667.9113159179688,3566.486572265625,547.6918334960938,3326.104248046875,803.3807983398438,944.2105102539062,749.1770629882812,649.501953125,2115.46044921875,510.9168090820313,1099.668701171875,154.3018341064453,356.2133178710937,343.1365051269531,1264.310791015625,7273.1044921875,821.96337890625,74.05249786376953,65.22908020019531,79.95417022705078,846.9703369140625,255.91612243652344,532.4935302734375,52.60800552368164,2772.42236328125,823.9011840820312,5296.65478515625,199.5160369873047
2021-01-29,660.1436767578125,3454.381591796875,531.0950927734375,3231.36279296875,788.11279296875,892.055908203125,733.173828125,658.5238647460938,2081.89453125,519.3797607421875,1067.6575927734375,151.7998809814453,347.26776123046875,341.1647033691406,1254.3023681640625,6907.125,806.4744262695312,71.91014099121094,63.53808975219727,78.73756408691406,831.3538208007812,255.6895294189453,553.1102905273438,50.69329833984375,2698.52685546875,806.9464111328125,5183.35009765625,193.0487365722656
2021-02-01,706.4005126953125,3548.291015625,555.6064453125,3249.499267578125,769.5049438476562,858.22607421875,744.6847534179688,699.3709106445312,2067.824951171875,583.9878540039062,1086.4849853515625,161.28501892089844,360.52044677734375,358.8009948730469,1361.576171875,7092.2470703125,807.78369140625,74.37586212158203,65.37299346923828,80.63716888427734,855.4330444335938,281.61199951171875,556.8372802734375,53.65392303466797,2722.811279296875,790.4532470703125,5588.98876953125,194.71176147460935
2021-02-02,711.2303466796875,3623.099609375,574.9852294921875,3231.501220703125,784.0094604492188,868.759765625,765.7817993164062,739.0574951171875,2051.1337890625,597.0932006835938,1095.4033203125,162.9654541015625,368.2353820800781,370.7113037109375,1428.62841796875,7336.55322265625,812.6340942382812,76.11399841308594,66.81212615966797,82.89962005615234,869.1991577148438,301.9148864746094,575.0477905273438,54.12205505371094,2778.40673828125,803.4212036132812,5958.14013671875,197.87612915039065
2021-02-03,730.7488403320312,3653.1953125,584.09912109375,3245.576416015625,810.3944702148438,901.1359252929688,769.9931030273438,745.8060913085938,2053.34130859375,601.92919921875,1106.9498291015625,161.8824920654297,371.9272155761719,368.8988342285156,1436.4754638671875,7273.775390625,811.504150390625,78.37761688232422,67.17192077636719,88.15023040771484,871.3881225585938,304.4980773925781,593.682861328125,55.092063903808594,2775.4580078125,823.7752685546875,5910.60986328125,200.25515747070312
2021-02-04,740.806884765625,3642.114013671875,576.1844482421875,3304.18408203125,796.2715454101562,904.7021484375,768.188232421875,747.842529296875,2065.066162109375,607.6839599609375,1102.3828125,171.74111938476562,378.9322204589844,380.4903869628906,1437.6500244140625,7322.4638671875,807.1361694335938,80.07532501220703,70.26607513427734,87.6593017578125,868.5221557617188,321.8552551269531,595.8530883789062,55.3282356262207,2765.39697265625,813.4933471679688,6015.78955078125,198.59213256835935
2021-02-05,716.6078491210938,3648.797119140625,557.4771728515625,3268.78857421875,808.9153442382812,930.4692993164062,758.9634399414062,756.6038818359375,2087.0908203125,593.998291015625,1096.1356201171875,175.02731323242188,380.7308349609375,394.8902587890625,1425.1512451171875,7182.67578125,809.10986328125,80.4391098022461,70.26607513427734,88.40634155273438,868.2738647460938,356.297607421875,598.9197387695312,57.78276443481445,2738.943359375,805.2677001953125,6180.51708984375,196.5826416015625
2021-02-08,733.089111328125,3654.144287109375,573.0186157226562,3206.073974609375,808.4859619140625,941.8848266601562,768.2681884765625,760.2268676757812,2056.83544921875,608.9412841796875,1123.2353515625,174.09371948242188,395.3561096191406,389.8014831542969,1458.324951171875,7259.7822265625,813.9529418945312,81.08586883544922,71.70523071289062,90.73283386230467,880.7760620117188,359.8778076171875,598.8253784179688,59.292598724365234,2787.64306640625,824.698486328125,6196.13330078125,201.08665466308597
